-5.98440E-02,7.080E-04
-5.98429E-02,9.131E-04
-5.98419E-02,8.838E-04
-5.98409E-02,8.740E-04
-5.98399E-02,9.521E-04
-5.98389E-02,8.643E-04
-5.98379E-02,8.545E-04
-5.98369E-02,9.424E-04
-5.98359E-02,1.011E-03
-5.98349E-02,8.252E-04
-5.98339E-02,9.424E-04
-5.98329E-02,9.717E-04
-5.98319E-02,9.326E-04
-5.98308E-02,9.424E-04
-5.98298E-02,8.936E-04
-5.98288E-02,8.838E-04
-5.98278E-02,8.154E-04
-5.98268E-02,8.740E-04
-5.98258E-02,9.326E-04
-5.98248E-02,1.001E-03
-5.98238E-02,8.936E-04
-5.98228E-02,9.814E-04
-5.98218E-02,8.154E-04
-5.98208E-02,8.545E-04
-5.98198E-02,8.740E-04
-5.98188E-02,9.619E-04
-5.98177E-02,9.424E-04
-5.98167E-02,9.033E-04
-5.98157E-02,9.033E-04
-5.98147E-02,8.740E-04
-5.98137E-02,9.326E-04
-5.98127E-02,8.838E-04
-5.98117E-02,9.619E-04
-5.98107E-02,8.252E-04
-5.98097E-02,8.545E-04
-5.98087E-02,8.447E-04
-5.98077E-02,9.424E-04
-5.98067E-02,9.814E-04
-5.98056E-02,7.666E-04
-5.98046E-02,8.545E-04
-5.98036E-02,8.252E-04
-5.98026E-02,1.040E-03
-5.98016E-02,8.643E-04
-5.98006E-02,8.447E-04
-5.97996E-02,9.229E-04
-5.97986E-02,9.033E-04
-5.97976E-02,9.033E-04
-5.97966E-02,9.033E-04
-5.97956E-02,9.033E-04
-5.97946E-02,9.131E-04
-5.97936E-02,9.521E-04
-5.97925E-02,8.545E-04
-5.97915E-02,9.424E-04
-5.97905E-02,9.424E-04
-5.97895E-02,7.861E-04
-5.97885E-02,9.131E-04
-5.97875E-02,9.229E-04
-5.97865E-02,9.033E-04
-5.97855E-02,8.057E-04
-5.97845E-02,7.861E-04
-5.97835E-02,8.545E-04
-5.97825E-02,8.936E-04
-5.97815E-02,7.959E-04
-5.97804E-02,8.057E-04
-5.97794E-02,8.545E-04
-5.97784E-02,8.740E-04
-5.97774E-02,8.252E-04
-5.97764E-02,9.814E-04
-5.97754E-02,8.838E-04
-5.97744E-02,8.838E-04
-5.97734E-02,8.838E-04
-5.97724E-02,9.717E-04
-5.97714E-02,9.326E-04
-5.97704E-02,9.912E-04
-5.97694E-02,7.861E-04
-5.97684E-02,9.326E-04
-5.97673E-02,9.229E-04
-5.97663E-02,9.424E-04
-5.97653E-02,9.717E-04
-5.97643E-02,9.424E-04
-5.97633E-02,1.001E-03
-5.97623E-02,1.001E-03
-5.97613E-02,9.912E-04
-5.97603E-02,1.108E-03
-5.97593E-02,9.229E-04
-5.97583E-02,9.717E-04
-5.97573E-02,9.326E-04
-5.97563E-02,8.838E-04
-5.97552E-02,9.619E-04
-5.97542E-02,1.021E-03
-5.97532E-02,8.643E-04
-5.97522E-02,9.814E-04
-5.97512E-02,9.912E-04
-5.97502E-02,1.030E-03
-5.97492E-02,1.021E-03
-5.97482E-02,1.040E-03
-5.97472E-02,9.619E-04
-5.97462E-02,8.838E-04
-5.97452E-02,1.099E-03
-5.97442E-02,9.326E-04
-5.97432E-02,8.740E-04
-5.97421E-02,8.154E-04
-5.97411E-02,9.326E-04
-5.97401E-02,9.424E-04
-5.97391E-02,1.011E-03
-5.97381E-02,8.643E-04
-5.97371E-02,1.030E-03
-5.97361E-02,9.521E-04
-5.97351E-02,9.521E-04
-5.97341E-02,1.001E-03
-5.97331E-02,8.545E-04
-5.97321E-02,9.521E-04
-5.97311E-02,9.326E-04
-5.97300E-02,9.326E-04
-5.97290E-02,9.814E-04
-5.97280E-02,9.424E-04
-5.97270E-02,1.011E-03
-5.97260E-02,1.001E-03
-5.97250E-02,1.050E-03
-5.97240E-02,9.912E-04
-5.97230E-02,9.326E-04
-5.97220E-02,1.050E-03
-5.97210E-02,9.912E-04
-5.97200E-02,8.936E-04
-5.97190E-02,9.424E-04
-5.97180E-02,8.936E-04
-5.97169E-02,1.030E-03
-5.97159E-02,8.838E-04
-5.97149E-02,8.936E-04
-5.97139E-02,9.619E-04
-5.97129E-02,9.814E-04
-5.97119E-02,9.326E-04
-5.97109E-02,9.521E-04
-5.97099E-02,9.424E-04
-5.97089E-02,1.030E-03
-5.97079E-02,9.619E-04
-5.97069E-02,9.131E-04
-5.97059E-02,1.050E-03
-5.97048E-02,8.838E-04
-5.97038E-02,8.740E-04
-5.97028E-02,9.424E-04
-5.97018E-02,8.740E-04
-5.97008E-02,1.050E-03
-5.96998E-02,8.252E-04
-5.96988E-02,8.936E-04
-5.96978E-02,9.229E-04
-5.96968E-02,8.154E-04
-5.96958E-02,8.252E-04
-5.96948E-02,8.740E-04
-5.96938E-02,8.545E-04
-5.96928E-02,9.717E-04
-5.96917E-02,8.350E-04
-5.96907E-02,1.030E-03
-5.96897E-02,1.011E-03
-5.96887E-02,8.643E-04
-5.96877E-02,8.643E-04
-5.96867E-02,8.350E-04
-5.96857E-02,8.252E-04
-5.96847E-02,7.959E-04
-5.96837E-02,8.936E-04
-5.96827E-02,9.229E-04
-5.96817E-02,9.033E-04
-5.96807E-02,9.229E-04
-5.96796E-02,8.936E-04
-5.96786E-02,8.154E-04
-5.96776E-02,7.861E-04
-5.96766E-02,8.252E-04
-5.96756E-02,8.447E-04
-5.96746E-02,9.619E-04
-5.96736E-02,9.326E-04
-5.96726E-02,1.021E-03
-5.96716E-02,8.545E-04
-5.96706E-02,8.643E-04
-5.96696E-02,7.959E-04
-5.96686E-02,9.912E-04
-5.96676E-02,9.326E-04
-5.96665E-02,9.229E-04
-5.96655E-02,9.229E-04
-5.96645E-02,9.424E-04
-5.96635E-02,8.643E-04
-5.96625E-02,8.936E-04
-5.96615E-02,9.717E-04
-5.96605E-02,9.619E-04
-5.96595E-02,8.838E-04
-5.96585E-02,9.033E-04
-5.96575E-02,7.764E-04
-5.96565E-02,9.033E-04
-5.96555E-02,8.252E-04
-5.96544E-02,8.545E-04
-5.96534E-02,9.131E-04
-5.96524E-02,8.740E-04
-5.96514E-02,8.838E-04
-5.96504E-02,8.545E-04
-5.96494E-02,9.814E-04
-5.96484E-02,9.131E-04
-5.96474E-02,9.424E-04
-5.96464E-02,9.717E-04
-5.96454E-02,9.033E-04
-5.96444E-02,9.424E-04
-5.96434E-02,8.740E-04
-5.96424E-02,8.545E-04
-5.96413E-02,9.814E-04
-5.96403E-02,8.545E-04
-5.96393E-02,8.740E-04
-5.96383E-02,9.229E-04
-5.96373E-02,8.643E-04
-5.96363E-02,8.936E-04
-5.96353E-02,9.229E-04
-5.96343E-02,9.912E-04
-5.96333E-02,9.033E-04
-5.96323E-02,9.033E-04
-5.96313E-02,9.424E-04
-5.96303E-02,7.178E-04
-5.96292E-02,8.545E-04
-5.96282E-02,8.350E-04
-5.96272E-02,9.326E-04
-5.96262E-02,8.936E-04
-5.96252E-02,9.131E-04
-5.96242E-02,7.861E-04
-5.96232E-02,8.936E-04
-5.96222E-02,8.545E-04
-5.96212E-02,9.424E-04
-5.96202E-02,8.643E-04
-5.96192E-02,8.740E-04
-5.96182E-02,9.424E-04
-5.96172E-02,1.001E-03
-5.96161E-02,7.275E-04
-5.96151E-02,7.764E-04
-5.96141E-02,9.717E-04
-5.96131E-02,8.936E-04
-5.96121E-02,7.959E-04
-5.96111E-02,9.424E-04
-5.96101E-02,9.424E-04
-5.96091E-02,8.936E-04
-5.96081E-02,1.030E-03
-5.96071E-02,8.838E-04
-5.96061E-02,9.326E-04
-5.96051E-02,9.326E-04
-5.96040E-02,9.033E-04
-5.96030E-02,1.069E-03
-5.96020E-02,8.643E-04
-5.96010E-02,8.936E-04
-5.96000E-02,1.079E-03
-5.95990E-02,9.033E-04
-5.95980E-02,1.011E-03
-5.95970E-02,9.033E-04
-5.95960E-02,9.131E-04
-5.95950E-02,9.326E-04
-5.95940E-02,9.033E-04
-5.95930E-02,7.959E-04
-5.95920E-02,8.740E-04
-5.95909E-02,9.033E-04
-5.95899E-02,9.619E-04
-5.95889E-02,1.030E-03
-5.95879E-02,9.814E-04
-5.95869E-02,1.011E-03
-5.95859E-02,9.717E-04
-5.95849E-02,9.717E-04
-5.95839E-02,1.001E-03
-5.95829E-02,1.060E-03
-5.95819E-02,1.021E-03
-5.95809E-02,1.001E-03
-5.95799E-02,9.326E-04
-5.95788E-02,8.936E-04
-5.95778E-02,9.717E-04
-5.95768E-02,9.619E-04
-5.95758E-02,9.814E-04
-5.95748E-02,1.040E-03
-5.95738E-02,9.717E-04
-5.95728E-02,8.643E-04
-5.95718E-02,8.252E-04
-5.95708E-02,9.326E-04
-5.95698E-02,8.936E-04
-5.95688E-02,1.001E-03
-5.95678E-02,9.131E-04
-5.95668E-02,1.069E-03
-5.95657E-02,9.131E-04
-5.95647E-02,1.060E-03
-5.95637E-02,9.229E-04
-5.95627E-02,9.033E-04
-5.95617E-02,1.001E-03
-5.95607E-02,9.521E-04
-5.95597E-02,1.069E-03
-5.95587E-02,9.326E-04
-5.95577E-02,9.717E-04
-5.95567E-02,1.001E-03
-5.95557E-02,1.030E-03
-5.95547E-02,9.717E-04
-5.95536E-02,1.011E-03
-5.95526E-02,9.521E-04
-5.95516E-02,9.912E-04
-5.95506E-02,8.545E-04
-5.95496E-02,9.521E-04
-5.95486E-02,9.619E-04
-5.95476E-02,9.521E-04
-5.95466E-02,1.030E-03
-5.95456E-02,9.717E-04
-5.95446E-02,1.001E-03
-5.95436E-02,9.717E-04
-5.95426E-02,1.011E-03
-5.95416E-02,8.838E-04
-5.95405E-02,1.011E-03
-5.95395E-02,1.001E-03
-5.95385E-02,1.089E-03
-5.95375E-02,9.424E-04
-5.95365E-02,9.326E-04
-5.95355E-02,1.001E-03
-5.95345E-02,1.030E-03
-5.95335E-02,1.030E-03
-5.95325E-02,8.447E-04
-5.95315E-02,8.936E-04
-5.95305E-02,8.447E-04
-5.95295E-02,8.643E-04
-5.95284E-02,9.521E-04
-5.95274E-02,8.643E-04
-5.95264E-02,1.030E-03
-5.95254E-02,9.326E-04
-5.95244E-02,8.838E-04
-5.95234E-02,1.069E-03
-5.95224E-02,1.011E-03
-5.95214E-02,1.001E-03
-5.95204E-02,9.814E-04
-5.95194E-02,9.717E-04
-5.95184E-02,1.011E-03
-5.95174E-02,9.131E-04
-5.95164E-02,9.131E-04
-5.95153E-02,9.912E-04
-5.95143E-02,9.717E-04
-5.95133E-02,1.021E-03
-5.95123E-02,9.326E-04
-5.95113E-02,9.424E-04
-5.95103E-02,9.912E-04
-5.95093E-02,9.717E-04
-5.95083E-02,9.717E-04
-5.95073E-02,8.643E-04
-5.95063E-02,9.326E-04
-5.95053E-02,9.033E-04
-5.95043E-02,9.619E-04
-5.95032E-02,9.326E-04
-5.95022E-02,9.424E-04
-5.95012E-02,7.959E-04
-5.95002E-02,8.447E-04
-5.94992E-02,8.643E-04
-5.94982E-02,1.050E-03
-5.94972E-02,8.936E-04
-5.94962E-02,9.619E-04
-5.94952E-02,1.030E-03
-5.94942E-02,7.080E-04
-5.94932E-02,9.424E-04
-5.94922E-02,9.326E-04
-5.94912E-02,9.326E-04
-5.94901E-02,8.350E-04
-5.94891E-02,9.229E-04
-5.94881E-02,7.178E-04
-5.94871E-02,9.229E-04
-5.94861E-02,9.521E-04
-5.94851E-02,8.643E-04
-5.94841E-02,9.326E-04
-5.94831E-02,1.011E-03
-5.94821E-02,9.033E-04
-5.94811E-02,8.740E-04
-5.94801E-02,9.424E-04
-5.94791E-02,9.033E-04
-5.94780E-02,9.326E-04
-5.94770E-02,9.131E-04
-5.94760E-02,7.959E-04
-5.94750E-02,8.154E-04
-5.94740E-02,9.131E-04
-5.94730E-02,8.643E-04
-5.94720E-02,9.814E-04
-5.94710E-02,9.521E-04
-5.94700E-02,9.717E-04
-5.94690E-02,9.521E-04
-5.94680E-02,8.447E-04
-5.94670E-02,8.643E-04
-5.94660E-02,9.424E-04
-5.94649E-02,1.069E-03
-5.94639E-02,9.326E-04
-5.94629E-02,9.033E-04
-5.94619E-02,9.619E-04
-5.94609E-02,9.033E-04
-5.94599E-02,1.021E-03
-5.94589E-02,9.326E-04
-5.94579E-02,1.011E-03
-5.94569E-02,8.252E-04
-5.94559E-02,1.069E-03
-5.94549E-02,9.326E-04
-5.94539E-02,1.001E-03
-5.94528E-02,8.838E-04
-5.94518E-02,1.011E-03
-5.94508E-02,8.643E-04
-5.94498E-02,1.021E-03
-5.94488E-02,9.521E-04
-5.94478E-02,9.521E-04
-5.94468E-02,8.643E-04
-5.94458E-02,8.350E-04
-5.94448E-02,9.912E-04
-5.94438E-02,9.619E-04
-5.94428E-02,8.643E-04
-5.94418E-02,1.001E-03
-5.94408E-02,9.814E-04
-5.94397E-02,1.011E-03
-5.94387E-02,9.912E-04
-5.94377E-02,1.050E-03
-5.94367E-02,9.229E-04
-5.94357E-02,1.040E-03
-5.94347E-02,9.814E-04
-5.94337E-02,8.350E-04
-5.94327E-02,9.912E-04
-5.94317E-02,1.069E-03
-5.94307E-02,8.643E-04
-5.94297E-02,9.814E-04
-5.94287E-02,8.643E-04
-5.94276E-02,8.936E-04
-5.94266E-02,9.814E-04
-5.94256E-02,9.717E-04
-5.94246E-02,8.545E-04
-5.94236E-02,1.099E-03
-5.94226E-02,1.069E-03
-5.94216E-02,1.050E-03
-5.94206E-02,9.814E-04
-5.94196E-02,9.326E-04
-5.94186E-02,1.001E-03
-5.94176E-02,8.936E-04
-5.94166E-02,1.001E-03
-5.94156E-02,9.814E-04
-5.94145E-02,9.229E-04
-5.94135E-02,1.021E-03
-5.94125E-02,1.050E-03
-5.94115E-02,9.033E-04
-5.94105E-02,9.131E-04
-5.94095E-02,8.740E-04
-5.94085E-02,1.001E-03
-5.94075E-02,1.011E-03
-5.94065E-02,9.912E-04
-5.94055E-02,9.131E-04
-5.94045E-02,8.936E-04
-5.94035E-02,9.326E-04
-5.94024E-02,9.521E-04
-5.94014E-02,9.619E-04
-5.94004E-02,9.814E-04
-5.93994E-02,1.001E-03
-5.93984E-02,9.521E-04
-5.93974E-02,9.912E-04
-5.93964E-02,8.545E-04
-5.93954E-02,1.030E-03
-5.93944E-02,8.936E-04
-5.93934E-02,1.021E-03
-5.93924E-02,9.424E-04
-5.93914E-02,9.912E-04
-5.93904E-02,9.424E-04
-5.93893E-02,1.021E-03
-5.93883E-02,9.619E-04
-5.93873E-02,9.912E-04
-5.93863E-02,9.912E-04
-5.93853E-02,8.838E-04
-5.93843E-02,9.912E-04
-5.93833E-02,1.011E-03
-5.93823E-02,9.912E-04
-5.93813E-02,9.326E-04
-5.93803E-02,1.001E-03
-5.93793E-02,9.131E-04
-5.93783E-02,1.108E-03
-5.93772E-02,1.001E-03
-5.93762E-02,9.619E-04
-5.93752E-02,1.030E-03
-5.93742E-02,9.619E-04
-5.93732E-02,1.001E-03
-5.93722E-02,1.001E-03
-5.93712E-02,7.568E-04
-5.93702E-02,9.033E-04
-5.93692E-02,9.814E-04
-5.93682E-02,9.619E-04
-5.93672E-02,1.108E-03
-5.93662E-02,1.060E-03
-5.93652E-02,9.521E-04
-5.93641E-02,8.057E-04
-5.93631E-02,8.936E-04
-5.93621E-02,8.643E-04
-5.93611E-02,8.838E-04
-5.93601E-02,8.447E-04
-5.93591E-02,9.521E-04
-5.93581E-02,9.717E-04
-5.93571E-02,8.838E-04
-5.93561E-02,9.912E-04
-5.93551E-02,8.350E-04
-5.93541E-02,8.936E-04
-5.93531E-02,8.936E-04
-5.93520E-02,9.619E-04
-5.93510E-02,9.326E-04
-5.93500E-02,9.033E-04
-5.93490E-02,9.521E-04
-5.93480E-02,9.326E-04
-5.93470E-02,1.011E-03
-5.93460E-02,8.154E-04
-5.93450E-02,9.131E-04
-5.93440E-02,8.545E-04
-5.93430E-02,9.131E-04
-5.93420E-02,8.838E-04
-5.93410E-02,8.252E-04
-5.93400E-02,8.447E-04
-5.93389E-02,9.326E-04
-5.93379E-02,7.861E-04
-5.93369E-02,8.643E-04
-5.93359E-02,8.838E-04
-5.93349E-02,7.568E-04
-5.93339E-02,8.740E-04
-5.93329E-02,9.326E-04
-5.93319E-02,7.178E-04
-5.93309E-02,8.057E-04
-5.93299E-02,8.057E-04
-5.93289E-02,6.689E-04
-5.93279E-02,8.447E-04
-5.93268E-02,6.689E-04
-5.93258E-02,7.959E-04
-5.93248E-02,8.545E-04
-5.93238E-02,8.252E-04
-5.93228E-02,8.252E-04
-5.93218E-02,8.740E-04
-5.93208E-02,8.057E-04
-5.93198E-02,8.838E-04
-5.93188E-02,8.154E-04
-5.93178E-02,7.178E-04
-5.93168E-02,8.447E-04
-5.93158E-02,8.252E-04
-5.93148E-02,9.131E-04
-5.93137E-02,9.229E-04
-5.93127E-02,8.154E-04
-5.93117E-02,8.643E-04
-5.93107E-02,7.275E-04
-5.93097E-02,7.471E-04
-5.93087E-02,8.057E-04
-5.93077E-02,7.275E-04
-5.93067E-02,7.178E-04
-5.93057E-02,8.643E-04
-5.93047E-02,7.373E-04
-5.93037E-02,7.178E-04
-5.93027E-02,7.178E-04
-5.93016E-02,7.178E-04
-5.93006E-02,7.959E-04
-5.92996E-02,8.643E-04
-5.92986E-02,7.666E-04
-5.92976E-02,7.764E-04
-5.92966E-02,7.959E-04
-5.92956E-02,8.643E-04
-5.92946E-02,7.861E-04
-5.92936E-02,8.545E-04
-5.92926E-02,8.447E-04
-5.92916E-02,8.936E-04
-5.92906E-02,8.838E-04
-5.92896E-02,7.471E-04
-5.92885E-02,8.545E-04
-5.92875E-02,7.471E-04
-5.92865E-02,7.959E-04
-5.92855E-02,8.057E-04
-5.92845E-02,7.861E-04
-5.92835E-02,7.471E-04
-5.92825E-02,7.764E-04
-5.92815E-02,8.154E-04
-5.92805E-02,7.373E-04
-5.92795E-02,8.057E-04
-5.92785E-02,8.057E-04
-5.92775E-02,8.252E-04
-5.92764E-02,7.959E-04
-5.92754E-02,8.643E-04
-5.92744E-02,8.154E-04
-5.92734E-02,7.666E-04
-5.92724E-02,8.252E-04
-5.92714E-02,8.545E-04
-5.92704E-02,8.643E-04
-5.92694E-02,6.982E-04
-5.92684E-02,7.959E-04
-5.92674E-02,7.861E-04
-5.92664E-02,8.350E-04
-5.92654E-02,7.764E-04
-5.92644E-02,6.494E-04
-5.92633E-02,7.568E-04
-5.92623E-02,8.057E-04
-5.92613E-02,8.545E-04
-5.92603E-02,7.959E-04
-5.92593E-02,7.178E-04
-5.92583E-02,8.740E-04
-5.92573E-02,8.252E-04
-5.92563E-02,7.959E-04
-5.92553E-02,7.861E-04
-5.92543E-02,9.033E-04
-5.92533E-02,7.178E-04
-5.92523E-02,8.350E-04
-5.92512E-02,8.252E-04
-5.92502E-02,8.350E-04
-5.92492E-02,7.959E-04
-5.92482E-02,8.545E-04
-5.92472E-02,7.471E-04
-5.92462E-02,8.154E-04
-5.92452E-02,8.740E-04
-5.92442E-02,8.447E-04
-5.92432E-02,7.861E-04
-5.92422E-02,8.350E-04
-5.92412E-02,8.740E-04
-5.92402E-02,7.666E-04
-5.92392E-02,8.740E-04
-5.92381E-02,8.936E-04
-5.92371E-02,8.252E-04
-5.92361E-02,7.764E-04
-5.92351E-02,6.592E-04
-5.92341E-02,9.033E-04
-5.92331E-02,8.838E-04
-5.92321E-02,8.545E-04
-5.92311E-02,8.350E-04
-5.92301E-02,7.861E-04
-5.92291E-02,8.447E-04
-5.92281E-02,7.861E-04
-5.92271E-02,7.568E-04
-5.92260E-02,7.861E-04
-5.92250E-02,8.350E-04
-5.92240E-02,8.154E-04
-5.92230E-02,9.326E-04
-5.92220E-02,8.447E-04
-5.92210E-02,8.936E-04
-5.92200E-02,8.057E-04
-5.92190E-02,8.545E-04
-5.92180E-02,6.201E-04
-5.92170E-02,7.861E-04
-5.92160E-02,8.447E-04
-5.92150E-02,7.861E-04
-5.92140E-02,9.229E-04
-5.92129E-02,8.838E-04
-5.92119E-02,7.861E-04
-5.92109E-02,8.252E-04
-5.92099E-02,8.545E-04
-5.92089E-02,8.447E-04
-5.92079E-02,8.643E-04
-5.92069E-02,7.373E-04
-5.92059E-02,7.764E-04
-5.92049E-02,8.643E-04
-5.92039E-02,8.447E-04
-5.92029E-02,7.178E-04
-5.92019E-02,6.885E-04
-5.92008E-02,7.471E-04
-5.91998E-02,6.592E-04
-5.91988E-02,7.080E-04
-5.91978E-02,6.494E-04
-5.91968E-02,7.568E-04
-5.91958E-02,8.252E-04
-5.91948E-02,6.104E-04
-5.91938E-02,8.154E-04
-5.91928E-02,7.080E-04
-5.91918E-02,7.666E-04
-5.91908E-02,6.787E-04
-5.91898E-02,8.057E-04
-5.91888E-02,8.252E-04
-5.91877E-02,7.471E-04
-5.91867E-02,7.275E-04
-5.91857E-02,7.471E-04
-5.91847E-02,8.252E-04
-5.91837E-02,7.275E-04
-5.91827E-02,6.006E-04
-5.91817E-02,7.959E-04
-5.91807E-02,6.982E-04
-5.91797E-02,6.787E-04
-5.91787E-02,7.861E-04
-5.91777E-02,8.057E-04
-5.91767E-02,7.373E-04
-5.91756E-02,7.275E-04
-5.91746E-02,8.350E-04
-5.91736E-02,8.545E-04
-5.91726E-02,7.178E-04
-5.91716E-02,7.471E-04
-5.91706E-02,8.350E-04
-5.91696E-02,7.080E-04
-5.91686E-02,6.982E-04
-5.91676E-02,5.908E-04
-5.91666E-02,7.275E-04
-5.91656E-02,7.275E-04
-5.91646E-02,6.689E-04
-5.91636E-02,6.982E-04
-5.91625E-02,7.178E-04
-5.91615E-02,5.322E-04
-5.91605E-02,7.275E-04
-5.91595E-02,7.471E-04
-5.91585E-02,6.592E-04
-5.91575E-02,7.373E-04
-5.91565E-02,6.689E-04
-5.91555E-02,7.764E-04
-5.91545E-02,7.471E-04
-5.91535E-02,6.494E-04
-5.91525E-02,7.080E-04
-5.91515E-02,7.080E-04
-5.91504E-02,8.350E-04
-5.91494E-02,7.471E-04
-5.91484E-02,7.959E-04
-5.91474E-02,9.326E-04
-5.91464E-02,9.033E-04
-5.91454E-02,7.275E-04
-5.91444E-02,8.252E-04
-5.91434E-02,6.787E-04
-5.91424E-02,6.885E-04
-5.91414E-02,7.178E-04
-5.91404E-02,7.080E-04
-5.91394E-02,7.959E-04
-5.91384E-02,8.643E-04
-5.91373E-02,7.568E-04
-5.91363E-02,6.592E-04
-5.91353E-02,7.178E-04
-5.91343E-02,7.568E-04
-5.91333E-02,7.178E-04
-5.91323E-02,7.373E-04
-5.91313E-02,7.959E-04
-5.91303E-02,7.080E-04
-5.91293E-02,7.861E-04
-5.91283E-02,8.545E-04
-5.91273E-02,8.545E-04
-5.91263E-02,7.861E-04
-5.91252E-02,6.885E-04
-5.91242E-02,7.373E-04
-5.91232E-02,6.396E-04
-5.91222E-02,7.861E-04
-5.91212E-02,8.545E-04
-5.91202E-02,8.740E-04
-5.91192E-02,8.057E-04
-5.91182E-02,7.764E-04
-5.91172E-02,8.252E-04
-5.91162E-02,8.643E-04
-5.91152E-02,9.131E-04
